baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
461.98608192458704	-0.4455068344241768	0.3017698511078497	-1.4763132658502618	0.13985981450873494	0.7279067618750068	ENSG00000188694
2301.501094178111	-0.364014824182901	0.24864468803175704	-1.4639959818341617	0.14319504623570878	0.7287036797328291	ENSG00000142166
3482.9506889526624	-0.24293522894291983	0.17071313040539135	-1.4230611808595106	0.15471842033968072	0.753421186263691	ENSG00000160214
629.1144316754709	0.48002101797512337	0.3480562811957183	1.3791476950970436	0.16784922094568447	0.753421186263691	ENSG00000272804
100.49012727999249	-0.7298691518293128	0.5307937098187357	-1.375052375957056	0.1691152074558467	0.753421186263691	ENSG00000186924
7443.066416745209	-0.20686767889390725	0.15241267716888499	-1.3572865639298621	0.17469017485048596	0.753421186263691	ENSG00000160298
976.7648231903864	-0.3624917400000402	0.2699597833217269	-1.342762005287423	0.17934904988162476	0.753421186263691	ENSG00000276076
343.8138602367645	0.5191496668270233	0.3867114737924768	1.3424728822647183	0.17944271727430017	0.753421186263691	ENSG00000159231
3058.780763617818	-0.2928723783333621	0.2184734223138253	-1.340540076827591	0.18006982402052923	0.753421186263691	ENSG00000160194
2710.3377918392625	0.25487176503907655	0.19051773509012795	1.3377849832116928	0.1809665384582164	0.753421186263691	ENSG00000184900
5621.122964917142	0.29568125858482874	0.2216007926105677	1.3342969359520616	0.18210656138979464	0.753421186263691	ENSG00000155307
10401.982578093974	-0.21756064851059337	0.16564676237656323	-1.3134011518801363	0.18904780957785497	0.753421186263691	ENSG00000157551
184.66975770617367	-0.5661106633310815	0.4310731234251435	-1.3132590100560688	0.1890956856584005	0.753421186263691	ENSG00000206107
799.6734735634993	-0.38638359239263964	0.29976351976548044	-1.288961354253267	0.19741152220404937	0.753421186263691	ENSG00000160180
688.2910261653008	0.3309870642167011	0.25694983898054463	1.2881388271341252	0.19769764167424542	0.753421186263691	ENSG00000160181
10181.132333086138	0.23229299456530408	0.1816001689145795	1.279145256051878	0.20084590942993016	0.753421186263691	ENSG00000159200
2308.97822778788	-0.2711357347804047	0.21207592251902896	-1.2784842878902318	0.2010787213040339	0.753421186263691	ENSG00000177692
2681.464189564392	-0.3752913517822637	0.29391147046145966	-1.276885693481212	0.20164260570899686	0.753421186263691	ENSG00000154736
140.65988854971988	-0.5886581856154167	0.4637817626977965	-1.2692568638128847	0.2043494658950998	0.753421186263691	ENSG00000186965
116.5846273614836	-0.6561503152165297	0.5227843017756615	-1.2551071502871916	0.20943986513682963	0.753421186263691	ENSG00000184032
2797.5260034669477	0.25311062099843507	0.20333202856941202	1.2448143205930293	0.21320001087372792	0.753421186263691	ENSG00000159261
9560.204304860334	-0.19678575339775423	0.15918200716458564	-1.2362311350571697	0.2163726605589617	0.753421186263691	ENSG00000160310
5429.028557563629	0.24856414034650928	0.20140346877420237	1.234160175389927	0.21714322398866204	0.753421186263691	ENSG00000160223
7674.316406924555	-0.1990927634674803	0.1643409832817293	-1.2114614351928035	0.22571860625677062	0.7714859825791115	ENSG00000205758
7464.625450175134	-0.25082941797103364	0.2092590682368702	-1.1986549499833765	0.23066214200185514	0.7767886840944828	ENSG00000183778
338.620391490014	-0.42535142867324044	0.35871948444300855	-1.1857494424471888	0.23572126270449809	0.7823212921642038	ENSG00000249209
13808.08112838013	0.2196397776033172	0.18913534853063746	1.1612835956348924	0.2455265884352905	0.8025351369718706	ENSG00000160305
175.02338135040424	-0.48459514479199606	0.4203459605957669	-1.1528483445045294	0.24897263727277305	0.8025351369718706	ENSG00000279493
2949.53051516472	0.30106860885560927	0.2633459092695138	1.1432439170622897	0.25293733292864523	0.8025351369718706	ENSG00000280433
5323.678942218964	0.1892481427506231	0.1665473235188951	1.136302516018233	0.2558299781613387	0.8025351369718706	ENSG00000184787
1715.3000537978726	-0.26364218112424176	0.23771957652879505	-1.1090469913078727	0.26740991071172543	0.8275252642295288	ENSG00000160202
3348.035949694074	-0.28091365099779464	0.25849224370118096	-1.0867391878981598	0.27715208994436313	0.8462377146301221	ENSG00000160208
7086.193912690953	0.21463500318727188	0.20195449315434266	1.0627889473260603	0.28787767294494215	0.8617464231567098	ENSG00000159267
8061.047126592863	-0.16626544697466616	0.15881587606242437	-1.0469069660851391	0.29514248870830334	0.8617464231567098	ENSG00000157538
1273.9613868107376	0.37887957658931337	0.36311888054439023	1.0434036809688734	0.296761369437187	0.8617464231567098	ENSG00000166265
136.79140212090576	0.5266634904420843	0.5053013325727537	1.0422760766542305	0.2972837005649785	0.8617464231567098	ENSG00000232263
1542.446356728841	0.21145622013886878	0.21212361193473506	0.9968537599856087	0.31883549903670105	0.8968878150913911	ENSG00000142182
474.47636697423906	-0.34784137938001297	0.351548129061878	-0.9894559254468039	0.32244012378363784	0.8968878150913911	ENSG00000205445
6958.792988082115	0.17625695654119733	0.17879104022383308	0.985826562228939	0.32421822885645946	0.8968878150913911	ENSG00000160200
7597.854084487619	0.19756978886019264	0.20319646851022874	0.9723091661420639	0.33089676514818234	0.8968878150913911	ENSG00000155313
3580.942383677125	-0.22408951098397553	0.2319472607402467	-0.9661226878420827	0.33398279301859063	0.8968878150913911	ENSG00000183255
144.95672779784599	0.5116786573656829	0.5401834468598499	0.9472312791888224	0.343520939824286	0.8968878150913911	ENSG00000187026
4331.554232707067	0.22813281977099314	0.24287220280389635	0.9393121861508198	0.34757048374390376	0.8968878150913911	ENSG00000159263
100.66454102761702	-0.49510950588433617	0.5298903018548784	-0.9343622711176404	0.35011705267874627	0.8968878150913911	ENSG00000206106
17864.814957780723	0.1819471069750539	0.19549712455025162	0.9306894277531189	0.35201424006227616	0.8968878150913911	ENSG00000197381
5862.714990248924	-0.14217705797188382	0.15345314234633695	-0.9265177356290072	0.3541769844826616	0.8968878150913911	ENSG00000142173
2283.113487678431	0.19461278335843982	0.21031661744819954	0.9253324141463641	0.35479302289975245	0.8968878150913911	ENSG00000205927
142.71095549289106	0.46948177658244444	0.5102472199662246	0.9201064860549782	0.35751711525965435	0.8968878150913911	ENSG00000244362
247.55757904211646	0.4198661128063716	0.4713294860655296	0.8908123196603851	0.37302986481154676	0.8968878150913911	ENSG00000198390
2657.6498587034166	0.15623915684169498	0.17568643218819666	0.8893069026202911	0.373838162820829	0.8968878150913911	ENSG00000159128
1800.094749548403	-0.1709704523886193	0.19412504292953986	-0.8807233204356596	0.37846759137725666	0.8968878150913911	ENSG00000154640
96.61100204583943	0.4752120753931276	0.5418496195782114	0.8770183796807755	0.3804766550913939	0.8968878150913911	ENSG00000186967
9173.144433112673	-0.13142349182346041	0.15016294581536097	-0.8752058712610605	0.38146189918320655	0.8968878150913911	ENSG00000185917
93.82010050098454	0.46011259670113464	0.5278670075731939	0.8716449221110594	0.3834021159160158	0.8968878150913911	ENSG00000186930
66.51219132933782	0.48431460403106713	0.5577126429095128	0.8683945221404021	0.38517839262772263	0.8968878150913911	ENSG00000231068
3146.6382056938264	-0.15404676993749264	0.17835109482826092	-0.8637276383743449	0.3877375270482433	0.8968878150913911	ENSG00000273590
1541.5226720702606	0.2067987721416602	0.24321289668225918	0.8502788090708384	0.3951700951979864	0.8973688119301939	ENSG00000154646
2988.107929319638	-0.23152871411141518	0.27265067889071964	-0.8491771047605333	0.395782751113317	0.8973688119301939	ENSG00000154639
12848.174276928215	-0.15848438915217328	0.19462774366133453	-0.8142949518437971	0.41547600098536425	0.9327843551534158	ENSG00000159216
198.4612589978746	-0.2900968082964459	0.3610693420141247	-0.8034379398655718	0.4217216534884311	0.9346767042036599	ENSG00000187005
95.34327533160676	-0.4207505339970967	0.530737942882924	-0.7927651294565735	0.42791467638221536	0.9346767042036599	ENSG00000186925
7363.108505243425	-0.12632463396756957	0.15957089310398873	-0.7916521084158292	0.4285635543291891	0.9346767042036599	ENSG00000183570
2549.903080737662	0.1497260341947535	0.19237432356454306	0.7783057084773544	0.43638881099275756	0.9373597672046848	ENSG00000185272
17732.402766301937	-0.1409723638857767	0.1820788026890629	-0.7742381968894867	0.4387899439947951	0.9373597672046848	ENSG00000185658
1446.0944659789266	0.17233245080689583	0.2265846905796816	0.7605652895877921	0.4469167585487499	0.9373597672046848	ENSG00000242220
930.071898385377	0.1887921868417771	0.2504289462459672	0.7538752595171188	0.4509241276786656	0.9373597672046848	ENSG00000160307
477.1292667221561	-0.29149270849780556	0.388246448066328	-0.7507929820081881	0.4527772536652702	0.9373597672046848	ENSG00000277277
431.52143092976576	-0.27094121307188296	0.3675599809760162	-0.7371346911936048	0.46104044443329	0.9373597672046848	ENSG00000189169
1936.4269622787838	-0.15448781872024353	0.21024665824999636	-0.7347932186229943	0.4624654377252428	0.9373597672046848	ENSG00000160188
209.59957164056814	0.3217706251992022	0.45041754062439615	0.7143829806298045	0.47499039309107555	0.9373597672046848	ENSG00000184724
610.4205239726891	-0.2159479522089055	0.30322452839643493	-0.7121717802676429	0.47635840941924384	0.9373597672046848	ENSG00000265590
3776.970492223416	-0.1919201834251254	0.26961429262305847	-0.7118323793518045	0.4765685795218747	0.9373597672046848	ENSG00000241945
5180.1836184329895	-0.11916975203156713	0.16759752832222669	-0.7110471927870484	0.47705499186251993	0.9373597672046848	ENSG00000160221
3445.2446204943635	0.1426363705013282	0.20144905154712223	0.7080518344756924	0.4789130688338346	0.9373597672046848	ENSG00000154727
7018.170025905596	-0.1287627194662949	0.18471943624873988	-0.6970718516751281	0.4857578288710764	0.9375463753232387	ENSG00000275895
9288.718156616262	-0.19080611924738813	0.27463025825549026	-0.6947745687581155	0.48719658805006727	0.9375463753232387	ENSG00000160294
2343.7328635341937	0.13974448705633427	0.210122870333845	0.6650608133912651	0.5060115972880476	0.9656387981580241	ENSG00000185437
363.9167519160032	-0.2943053572887304	0.46478210188013835	-0.6332114685531247	0.5265955574224611	0.996614732642509	ENSG00000212935
2109.6703392474933	-0.14821248708844556	0.24332711223634174	-0.6091079852395894	0.542452865046005	0.999905707024838	ENSG00000205670
447.05044625054586	0.24082824259823926	0.3966325781134535	0.6071822030951586	0.5437300016146178	0.999905707024838	ENSG00000197683
4694.187439647514	-0.13694804537047514	0.2281505945491934	-0.6002528533448405	0.5483377343732394	0.999905707024838	ENSG00000156261
426.30921397029545	0.20878935770794566	0.34833564986376747	0.5993912991380648	0.548911977769281	0.999905707024838	ENSG00000241123
7082.978571018847	0.09848059719187323	0.1668640798840294	0.5901845217995226	0.5550669479557295	0.999905707024838	ENSG00000156265
4995.255333254651	-0.11472565743567599	0.20422321856192202	-0.5617659845121397	0.5742754705932666	0.999905707024838	ENSG00000160224
5238.067679816805	0.09824529822296435	0.1775043442847691	0.5534810915126113	0.5799340247340937	0.999905707024838	ENSG00000160282
2622.012366640737	-0.14042345886182525	0.25467818657222646	-0.5513760748488812	0.5813758981231336	0.999905707024838	ENSG00000159212
3403.0856071357475	-0.10594824207283693	0.1928305181389424	-0.5494371072347419	0.582705514555869	0.999905707024838	ENSG00000160213
2162.0232005704643	0.11664397926274189	0.2154674247314158	0.5413531971625911	0.5882641601125926	0.999905707024838	ENSG00000183527
4128.067117932749	-0.1152249925248423	0.21814350311193595	-0.5282073079468103	0.597355457722697	0.999905707024838	ENSG00000175894
12828.441191707876	-0.08154706679093815	0.15637620800929297	-0.521480011755318	0.6020324262795123	0.999905707024838	ENSG00000160216
252.30900938226907	0.21629936805870512	0.41551666610838345	0.5205552164357363	0.6026766534294404	0.999905707024838	ENSG00000160182
338.4052150779072	0.19243489827139576	0.3704905954989622	0.5194056221919263	0.6034779115287863	0.999905707024838	ENSG00000182816
24117.374213160438	-0.07729714710384353	0.15161376542923444	-0.5098293475200435	0.6101710233528495	0.999905707024838	ENSG00000157540
71.02457003408003	0.2825919269405604	0.5570089216611569	0.5073382417247321	0.6119175104964316	0.999905707024838	ENSG00000206102
2318.0333637132517	0.15561774235647688	0.3103216590640487	0.5014723845761544	0.6160387082429672	0.999905707024838	ENSG00000160233
18470.63454063461	-0.08367013976959657	0.1792999900770532	-0.4666488812054021	0.6407511085419964	0.999905707024838	ENSG00000159140
180.3885977417494	0.22047750570942445	0.47725382855645043	0.46197116192090637	0.6441020009235093	0.999905707024838	ENSG00000212933
8407.121685753504	0.10010514066316688	0.2198126827523826	0.4554111228237662	0.6488134947217064	0.999905707024838	ENSG00000171189
8674.672376825289	0.06602377872654623	0.15178577377933122	0.43498001876337067	0.6635769309983477	0.999905707024838	ENSG00000157601
1092.1930233086166	-0.10477813918940375	0.2413000538574626	-0.434223438886163	0.664126194016221	0.999905707024838	ENSG00000154719
13132.172409686771	0.08235448333908008	0.19175196805074401	0.4294844229045217	0.6675707275540723	0.999905707024838	ENSG00000159082
10138.358077674451	0.08175419219986406	0.1920234898328942	0.42575099677133005	0.6702892977159967	0.999905707024838	ENSG00000198862
8469.486857206175	-0.07666229018821626	0.18225673327347047	-0.4206280273507751	0.6740267243319314	0.999905707024838	ENSG00000159131
3667.1494258415014	-0.08108421339961068	0.19574787083715348	-0.41422781792128016	0.6787072710156496	0.999905707024838	ENSG00000156253
9614.117812251967	0.06801790682080822	0.16732732959776045	0.4064960994974164	0.6843781223357617	0.999905707024838	ENSG00000160218
7064.694168853293	0.0672299767296996	0.16634491088054962	0.40416010549295783	0.686094988309341	0.999905707024838	ENSG00000183486
10548.592752545937	-0.06892582703369235	0.17257400366790934	-0.39939866705722904	0.6895994759581177	0.999905707024838	ENSG00000182093
3391.6632732812286	0.07544662697733605	0.19134269183438926	0.39430106399170206	0.6933587778358989	0.999905707024838	ENSG00000154642
84.37270267733862	0.21564717884485105	0.5474755156358587	0.39389374079019823	0.6936594917127517	0.999905707024838	ENSG00000186980
2934.9776849751943	0.08117311225536031	0.21334591697219055	0.38047652098231227	0.703591721966687	0.999905707024838	ENSG00000142207
73.65179310515421	0.23744136538062993	0.6338063962041205	0.374627594171771	0.7079374479966527	0.999905707024838	ENSG00000206105
173.5864567038779	-0.14368599994851658	0.39100333416816746	-0.3674802422189023	0.7132608269250087	0.999905707024838	ENSG00000186970
1458.2569015394067	0.09517915683485488	0.2595263963252877	0.3667417194648606	0.7138116839563431	0.999905707024838	ENSG00000155304
387.65875606260806	0.10372143936970328	0.28367830958113877	0.36563049012401305	0.7146408203477923	0.999905707024838	ENSG00000156282
992.81535639552	-0.1099535246242988	0.3116929547439271	-0.35276230325652264	0.7242666468170635	0.999905707024838	ENSG00000160207
6113.4148370726425	0.05722440933819917	0.16758674451434094	0.34146142944677993	0.7327562367097309	0.999905707024838	ENSG00000159256
2760.6608565055135	-0.07720307060928651	0.22950686288405583	-0.3363867626402466	0.7365792303648384	0.999905707024838	ENSG00000183844
5277.195396300326	0.05218316601095095	0.1588572387735275	0.32849095460701744	0.742540482384058	0.999905707024838	ENSG00000159110
3810.4865757262965	-0.06693691565735463	0.20390813849194792	-0.3282699560321762	0.7427075582567331	0.999905707024838	ENSG00000142197
4732.636536907596	-0.059734234946168197	0.1853810423714264	-0.3222240752454378	0.7472829469404417	0.999905707024838	ENSG00000160185
13920.682768297534	-0.047458675566293726	0.15042055370753435	-0.31550658734157144	0.7523770503132182	0.999905707024838	ENSG00000160209
95.38026667683212	-0.18767997439279305	0.5970256749030168	-0.3143582969413845	0.7532489260264323	0.999905707024838	ENSG00000244624
20765.417641119067	-0.05240186768707174	0.16818062293990144	-0.3115808870906448	0.7553590615185146	0.999905707024838	ENSG00000141956
3275.2750638420266	-0.06548082059182472	0.21573682296051785	-0.30352176180794327	0.7614922656697676	0.999905707024838	ENSG00000280071
7985.082060478331	-0.047185849385046504	0.16458798782402992	-0.2866907239639839	0.7743491407910902	0.999905707024838	ENSG00000157578
1832.5440858669067	0.058090752245546905	0.2116224843143743	0.2745017970739375	0.7836990227758639	0.999905707024838	ENSG00000278961
3911.8277503917443	0.0513348531570175	0.1923199642007462	0.26692420295707564	0.7895275212550378	0.999905707024838	ENSG00000160190
202.7981695997584	0.10122942182826127	0.3860519787821823	0.26221707798932636	0.7931540875932324	0.999905707024838	ENSG00000184351
853.7416592300921	0.06122673129072341	0.2355973265524001	0.2598787184331896	0.794957327637888	0.999905707024838	ENSG00000221837
1639.9366562245566	0.07533641802948714	0.29023749898042217	0.2595681753534161	0.7951968874550464	0.999905707024838	ENSG00000188992
197.56138688103445	0.11023275289808847	0.4459387883240544	0.24719256495352143	0.8047591991035983	0.999905707024838	ENSG00000186977
6221.844575965712	0.03940567459440322	0.16487745834315753	0.23899976983141413	0.8111057612179413	0.999905707024838	ENSG00000156273
1124.752729211661	0.0533382403391496	0.22501463575586536	0.2370434267974467	0.8126231004379433	0.999905707024838	ENSG00000160256
402.0919929094436	-0.08020977378984875	0.34019708919162517	-0.23577442705474896	0.8136077130323105	0.999905707024838	ENSG00000243489
3511.444961961386	0.04551208743167312	0.1933136957896969	0.2354312623622128	0.8138740240266742	0.999905707024838	ENSG00000159079
78.80978250544489	-0.11925227913987638	0.5177725210723055	-0.23031789885818046	0.8178447531634964	0.999905707024838	ENSG00000206104
6022.894268229447	0.037239059106509514	0.1629572869324157	0.2285203675608192	0.8192417239556924	0.999905707024838	ENSG00000156304
1407.1248136599365	0.05355078059675717	0.24370346327427958	0.21973746239497496	0.8260756268666085	0.999905707024838	ENSG00000184221
2782.0999924072553	-0.044238012230731615	0.20505087094349303	-0.21574164512045657	0.8291891374347822	0.999905707024838	ENSG00000243927
1407.820934399927	-0.05130684685756769	0.2395001753218363	-0.2142246734835263	0.8303718560265139	0.999905707024838	ENSG00000183067
1132.9006751932322	-0.051038319042631744	0.24869542247525459	-0.20522419968429495	0.8373969632000737	0.999905707024838	ENSG00000170262
226.8215818277924	-0.07913459562648299	0.39051630735554643	-0.20264095029054632	0.8394156802679434	0.999905707024838	ENSG00000274749
6198.065514775959	-0.039511874435400586	0.20164082750515344	-0.195951757014044	0.8446479262037423	0.999905707024838	ENSG00000173638
11743.85262205443	-0.03039759097517151	0.15762341354619708	-0.1928494650083341	0.8470768630692237	0.999905707024838	ENSG00000160255
270.6906369894291	0.06358368211635389	0.33354283518307337	0.19063123356091397	0.8488145180676152	0.999905707024838	ENSG00000274559
231.52431512522185	-0.07691730168900533	0.43647925633870893	-0.1762221241261402	0.860119440230003	0.999905707024838	ENSG00000187766
203.25588274997108	-0.06674412396320596	0.38691993446055917	-0.17250112495821676	0.8630435770290016	0.999905707024838	ENSG00000183640
9921.022514587541	0.029002434733344563	0.17208598486226406	0.16853455414488186	0.8661627621560983	0.999905707024838	ENSG00000177398
3281.775106314201	0.03881935801507275	0.23093903288517786	0.16809353330224433	0.8665096966443191	0.999905707024838	ENSG00000274391
6512.9157419971125	-0.028400917511059366	0.1704015176227033	-0.16667056671375205	0.867629265912354	0.999905707024838	ENSG00000160199
10696.537691028081	-0.0250011314466792	0.15895763249098793	-0.15728173007418586	0.8750228183371587	0.999905707024838	ENSG00000142185
2682.216265334612	0.03209871256822096	0.21464885944284182	0.14954056896243806	0.881127099833461	0.999905707024838	ENSG00000241837
4094.3043092928683	-0.02384794400276217	0.16983769187723063	-0.14041608631846553	0.8883312487238151	0.999905707024838	ENSG00000275464
3239.2671487321772	-0.028401023217241025	0.20866019376758602	-0.13611136223172116	0.8917332453619049	0.999905707024838	ENSG00000198743
3643.3848455222824	0.026327763613406253	0.19370398690454482	0.1359175101872337	0.8918864928054687	0.999905707024838	ENSG00000160193
5237.780598315307	-0.03599300812824256	0.2676135939260211	-0.1344961875822812	0.893010225569502	0.999905707024838	ENSG00000154654
2455.101996012902	-0.03197574393601164	0.23842523602984816	-0.13411224612149963	0.8933138161214822	0.999905707024838	ENSG00000183421
333.8049760632224	-0.06265875859271239	0.48182606099181785	-0.13004435348252455	0.8965313356099559	0.999905707024838	ENSG00000182591
431.37008071710505	-0.04141625266758956	0.3431199806026469	-0.12070487004238908	0.9039248014677511	0.999905707024838	ENSG00000188155
9234.532636710168	-0.01970462975524229	0.16594478906925142	-0.11874208202475844	0.905479695744762	0.999905707024838	ENSG00000160179
10251.17966099744	-0.024436915071705943	0.21200721688447735	-0.1152645434943925	0.9082354411965806	0.999905707024838	ENSG00000157617
4308.450434265329	0.02861942296382326	0.2517932428590816	0.11366239474440694	0.9095054239189349	0.999905707024838	ENSG00000142156
1274.5405240141213	0.031718650534177786	0.3068658787628841	0.10336323693611713	0.9176746884963612	0.999905707024838	ENSG00000215454
266.5079990068002	-0.04228020096710804	0.4556201781258029	-0.09279703357526432	0.9260648077072409	0.999905707024838	ENSG00000221864
196.46750991362373	-0.03100502163458248	0.351792622729258	-0.08813437130671202	0.9297698783095866	0.999905707024838	ENSG00000240432
1659.4828610235377	0.01775841580483016	0.2139022110429916	0.08302118859940605	0.933834691706379	0.999905707024838	ENSG00000159228
25486.833477453984	0.013131318201151007	0.15918596637309326	0.08249042613702759	0.9342567312246626	0.999905707024838	ENSG00000205726
2350.6088117624217	0.01771995285461953	0.22659038746440355	0.07820257978685553	0.9376669099313474	0.999905707024838	ENSG00000159259
6677.154820151805	-0.0161180315691723	0.21820637410793273	-0.0738659978887681	0.9411170116645269	0.999905707024838	ENSG00000274276
5027.37119292319	-0.013510624598007196	0.20376108167190077	-0.06630620767788331	0.9471340410911596	0.999905707024838	ENSG00000154645
5393.701401088832	-0.010994259286005788	0.1680098536539945	-0.06543818143338044	0.9478251248240992	0.999905707024838	ENSG00000185808
6931.232510969259	0.008993979508282663	0.19077440489110423	0.04714458165085882	0.9623979957992745	0.999905707024838	ENSG00000159086
6078.317702153876	-0.008842820715423522	0.20078448715970001	-0.04404135419281728	0.964871439951477	0.999905707024838	ENSG00000156256
7103.1025896014835	0.007307949032950911	0.16972779088599488	0.04305687945858917	0.96565619260608	0.999905707024838	ENSG00000159147
306.77127160684074	0.018093381624291246	0.4444811693917459	0.04070674501025834	0.9675296843137139	0.999905707024838	ENSG00000186971
229.21408829235503	-0.02078319924976589	0.5229637017495968	-0.03974118888220125	0.9682994636200836	0.999905707024838	ENSG00000212938
6491.659310371529	-0.007743093588325047	0.2603385298683879	-0.029742403447693688	0.9762724938065815	0.999905707024838	ENSG00000182240
8628.834652599116	-0.005731675662170297	0.2066321197533042	-0.027738551339517213	0.9778706760009584	0.999905707024838	ENSG00000180530
8662.231308101627	-0.00471997840796197	0.18350504850274085	-0.025721245526885175	0.9794796779819823	0.999905707024838	ENSG00000160299
